UniProtKB_accession_number	corum_id
Q14258	7357
Q9UN86	7357
P49281	7358
Q96PU5	7358
Q9BT67	7358
P02786	7359
P02787	7359
Q6ZQ88	7360
Q9R0B9	7360
P10398	7361
P27986	7361
P15314	7362
P23611	7362
Q15475	7363
Q99502	7363
Q99502	7364
Q9NPC8	7364
F1MAD2	7365
O88951	7365
Q8N3R9	7365
O75449	7366
Q9BVA0	7366
Q9BW62	7366
Q9H079	7366
O15054	7367
P61964	7367
Q15291	7367
Q9UBL3	7367
P62877	7368
Q13618	7368
Q14145	7368
Q9CWE6	7369
Q9CWU5	7369
Q9R1M5	7369
Q9WVB3	7369
Q13618	7370
Q693B1	7370
Q13618	7371
Q8NC69	7371
O14497	7372
O14744	7372
O96019	7372
P51531	7372
P51532	7372
Q8TAQ2	7372
Q8WUB8	7372
Q92922	7372
Q969G3	7372
Q96GM5	7372
Q9NPI1	7372
P51531	7373
P51532	7373
Q15022	7373
Q9NPI1	7373
Q9NVM4	7373
Q96GM5	7374
Q9BQA1	7374
Q9NPI1	7374
Q15022	7375
Q15910	7375
Q9NPI1	7375
O14744	7376
P51531	7376
P51532	7376
Q8WUB8	7376
Q969G3	7376
Q9NPI1	7376
Q9NWQ8	7376
A6NED2	7377
Q8N371	7377
A6NGQ2	7378
P59047	7378
Q587J8	7378
Q9H808	7378
P06241	7379
P19174	7379
Q07666	7379
D3ZEI6	7380
P0CB49	7380
P62138	7380
Q4V898	7380
Q7TP98	7380
Q91V33	7380
Q9JIL3	7380
P26599	7381
P31943	7381
Q92945	7381
Q9UKA9	7381
P35232	7382
P54198	7382
Q9NPG3	7382
Q9Y6J0	7382
O15294	7383
P54198	7383
Q9NPG3	7383
Q9Y6J0	7383
Q8IXQ6	7384
Q8TDB6	7384
P42224	7385
Q8IXQ6	7385
Q8TDB6	7385
Q13950	7386
Q5T1R4	7386
Q9H0M0	7386
P07199	7388
P33778	7388
P49450	7388
P62805	7388
Q03188	7388
Q08945	7388
Q8N0S6	7388
Q8NCD3	7388
Q92674	7388
Q96BT3	7388
Q96H22	7388
Q96QV6	7388
Q96T23	7388
Q9H3R5	7388
Q9Y5B9	7388
P16389	7389
Q09470	7389
Q13303	7389
P10499	7390
P62483	7390
P63142	7390
F1MKB0	7391
Q09470	7391
Q27955	7391
P10499	7392
Q8K4Y5	7392
P19024	7393
P63144	7393
Q13352	7394
Q6IPU0	7394
Q71F23	7394
Q7L2Z9	7394
Q8N0S6	7394
Q92674	7394
Q96H22	7394
Q9BS16	7394
Q9BU64	7394
Q9H3R5	7394
Q9NSP4	7394
O95970	7395
Q9P0K1	7395
P10499	7396
P63142	7396
P10499	7397
P15385	7397
P10499	7398
P17659	7398
P63142	7398
E1B7K3	7399
F1MKB0	7399
G3N1T8	7399
Q05037	7399
Q27955	7399
E1B7K3	7400
Q05037	7400
Q05037	7401
Q09470	7401
F1MKB0	7402
Q09470	7402
P14618	7403
P36956	7403
P09483	7404
P12390	7404
P49653	7404
Q86WV6	7405
Q9UHD2	7405
O15379	7406
P31749	7406
Q9UKG1	7406
O95985	7407
Q9H7E2	7407
P49407	7408
Q6ZSZ5	7408
Q8N8S7	7408
M0R5P8	7409
P10499	7409
O14744	7410
P40121	7410
Q8C4M7	7411
Q8K015	7411
Q9CPQ5	7411
Q9CQ82	7411
Q9CZ92	7411
Q8C4M7	7412
Q8K015	7412
Q9CPQ5	7412
Q9CZ92	7412
P49450	7413
P62805	7413
Q8NCD3	7413
P23819	7414
Q60598	7414
Q63369	7415
Q8K585	7415
P29033	7416
Q05397	7416
Q9H9S0	7416
O43752	7417
P13569	7417
Q9HD26	7417
P19367	7418
P21796	7418
P02703	7419
P16233	7419
P04637	7420
Q01534	7420
Q93009	7420
Q01534	7421
Q86VY4	7421
Q93009	7421
Q53EZ4	7422
Q8WUF5	7422
P62136	7423
Q8WUF5	7423
Q13464	7424
Q6UXK2	7424
P22059	7425
P62491	7425
Q9P260	7425
P10499	7426
Q9Z272	7426
P15336	7427
P19367	7427
P21796	7427
O15091	7428
Q7L0Y3	7428
Q99714	7428
Q7L0Y3	7429
Q99714	7429
Q8NFG4	7430
Q9P278	7430
P10499	7431
Q62696	7431
P10499	7432
Q63622	7432
P10499	7433
P31016	7433
P10499	7434
Q63198	7434
F1M386	7435
O88382	7435
P35739	7435
Q9EQG6	7435
P07174	7436
P35739	7436
Q9EQG6	7436
P52732	7437
Q5VVJ2	7437
Q92831	7437
P10499	7438
P15385	7438
P63144	7438
Q8K4Y5	7438
Q02241	7439
Q9H0H5	7439
Q9H8V3	7439
Q02241	7440
Q9H0H5	7440
Q06124	7441
Q9UJC3	7441
P61006	7442
Q15154	7442
Q96ED9	7442
Q01780	7443
Q06265	7443
Q13868	7443
Q15024	7443
Q5RKV6	7443
Q8TF46	7443
Q96B26	7443
Q99547	7443
Q9NPD3	7443
Q9NQT4	7443
Q9NQT5	7443
Q9Y3B2	7443
P41743	7444
Q8TEW0	7444
Q96ED9	7444
Q9NPB6	7444
Q6P597	7445
Q96ED9	7445
Q96M69	7445
Q9UFD9	7445
Q8BUK6	7446
Q9QZ85	7446
P10499	7447
P15384	7447
P10499	7448
P19024	7448
P10499	7449
P63144	7449
P10499	7450
Q63494	7450
P10499	7451
P61765	7451
P10499	7452
P61265	7452
P43404	7453
Q60787	7453
Q61003	7453
P10499	7454
P21707	7454
A2ARP9	7455
A2RTF1	7455
C6KI89	7455
E9Q9F6	7455
Q80W99	7455
Q8BVN3	7455
Q91ZR5	7455
Q4L1J4	7456
Q5VJ70	7456
Q9R044	7456
P0DP43	7457
Q91ZR5	7457
Q9CQP8	7457
P07727	7458
P20781	7458
P23415	7459
P48167	7459
P20781	7460
P22771	7460
O14764	7462
P14867	7462
P47870	7462
P18506	7463
P28471	7463
P63079	7463
M0R5P8	7464
P31016	7464
P63142	7464
Q63622	7464
A0A8I6GH02	7465
P62483	7465
A0A8I6GH02	7466
P63142	7466
P18508	7467
P23576	7467
P62813	7467
P18508	7468
P23576	7468
P18508	7469
P20236	7469
P23576	7469
P18508	7471
P19969	7471
P63138	7471
P18508	7472
P19969	7472
P63079	7472
P19969	7473
P23576	7473
P15431	7474
P23574	7474
P23576	7474
Q91ZM7	7474
F1LTR1	7475
Q9Z2L0	7475
O75843	7476
P61966	7476
Q10567	7476
Q9BXS5	7476
P53350	7479
P63167	7479
Q562F6	7479
Q96R06	7479
Q9Y448	7479
O15379	7480
O75376	7480
P16402	7480
Q9Y618	7480
Q00519	7481
Q9Z0J4	7481
O14656	7482
Q5JTV8	7482
P40616	7483
P53365	7483
P84077	7483
Q13563	7483
P41233	7484
Q00623	7484
Q61234	7484
Q92819	7485
Q92839	7485
O00219	7486
Q92819	7486
Q14494	7489
Q96KS0	7489
Q9UBK2	7489
O88597	7492
P10417	7492
P70288	7502
Q8R1H0	7502
O08962	7503
P15383	7503
P15387	7503
P63161	7503
O75330	7504
P16070	7504
P27361	7504
P28482	7504
Q14721	7506
Q9Y6J6	7506
P15382	7507
Q14721	7507
P05532	7508
P14719	7508
P22366	7508
Q61730	7508
P10721	7509
Q01638	7509
Q9NPH3	7509
P10721	7510
Q9NPH3	7510
P15383	7511
P15387	7511
P15387	7512
P63161	7512
Q12770	7513
Q12772	7513
Q6TCH7	7513
Q12770	7514
Q12772	7514
Q12770	7515
Q6TCH7	7515
Q12772	7516
Q6TCH7	7516
P62877	7517
Q13618	7517
Q8IXQ5	7517
Q13618	7518
Q9P2G9	7518
O15503	7520
Q12770	7520
O15503	7521
Q6TCH7	7521
O75340	7522
Q13618	7522
Q53G59	7522
Q9UBV8	7522
P62877	7523
Q13618	7523
Q9P2J3	7523
Q9P2N7	7523
P62877	7524
Q13618	7524
Q9Y2M5	7524
P62877	7525
Q13618	7525
Q6TFL4	7525
Q13618	7526
Q9H0H3	7526
P05067	7529
P05067-PRO_0000000092	7529
P21796	7529
B5DF89	7530
O14682	7530
Q498D8	7530
B5DF89	7531
Q498D8	7531
Q9H2C0	7531
A2AUC9	7532
B5DF89	7532
Q498D8	7532
Q13618	7533
Q9P2K6	7533
P16422	7534
P35222	7534
Q14192	7534
Q9UJU2	7534
P16070	7535
Q07954	7535
Q7Z2X4	7536
Q91ZX7	7536
Q9JLB4	7536
E1BGJ0	7537
F1N759	7537
P30121	7538
P33436	7538
A2ARV4	7539
P12023	7539
Q9QXJ1	7539
O15294	7540
Q8IZD2	7540
Q93009	7540
O43264	7541
P50748	7541
Q9H900	7541
O14777	7542
O95229	7542
Q8NBT2	7542
Q8NG31	7542
Q9H081	7542
O75581	7544
O94907	7544
Q96MU8	7544
O95295	7545
P78537	7545
Q6QNY1	7545
Q969J3	7545
Q96B45	7545
Q96FH0	7545
Q96GS4	7545
Q9BQD3	7545
P08661	7546
Q8CHN8	7546
P08661	7547
Q9JJS8	7547
Q16181	7548
Q16659	7548
Q8IW41	7548
P0DP23	7549
P15382	7549
P51787	7549
P31266	7553
Q01705	7553
Q6T264	7553
Q6AYB8	7554
Q9R064	7554
Q14657	7555
Q96S44	7555
Q9NPF4	7555
Q9Y3C4	7555
P62877	7556
P78395	7556
Q13617	7556
Q14657	7556
Q15369	7556
Q15370	7556
Q9NPF4	7556
O00401	7557
O14641	7557
O60610	7557
P36507	7557
P46940	7557
P49023	7557
Q02750	7557
Q05397	7557
Q9BXB1	7557
Q9BXY4	7557
O09106	7558
Q00899	7558
Q60520	7558
Q9DB00	7558
P81274	7559
Q1MX18	7559
Q8TEW0	7559
D3ZHV2	7560
O70239	7560
P18266	7560
P70478	7560
Q9WU82	7560
Q9UPY6	7561
Q9Y2A7	7561
P63000	7562
Q9UPY6	7562
Q9Y2A7	7562
P11940	7563
Q6PKG0	7563
Q9NUL5	7563
O75473	7564
Q2MKA7	7564
Q68DV7	7564
O60563	7566
O94992	7566
P50750	7566
Q4G0J3	7566
O43581	7567
P63165	7567
O43255	7568
Q15942	7568
Q9NRM7	7568
P50481	7570
P61372	7570
P70662	7570
O35473	7572
P56960	7572
Q61188	7572
Q80U70	7572
Q921E6	7572
Q9CRA8	7572
P05067	7574
P49768	7574
P05067	7575
P49810	7575
P40337	7576
Q15369	7576
Q15370	7576
O00213	7577
P05067	7577
Q92993	7577
Q6ZNX1	7578
Q86V20	7578
Q8IYI0	7578
Q9UI95	7578
P45985	7580
Q14596	7580
Q99759	7580
O43513	7581
O60244	7581
O75448	7581
O75586	7581
P03372	7581
P24863	7581
P49336	7581
Q09472	7581
Q13503	7581
Q15648	7581
Q15788	7581
Q93074	7581
Q9BTT4	7581
Q9H944	7581
Q9NVC6	7581
Q9UHV7	7581
Q9ULK4	7581
Q9Y2X0	7581
O43513	7582
O60244	7582
O75448	7582
O75586	7582
P24863	7582
P49336	7582
Q09472	7582
Q13503	7582
Q15648	7582
Q15788	7582
Q92731	7582
Q93074	7582
Q9BTT4	7582
Q9H944	7582
Q9NVC6	7582
Q9UHV7	7582
Q9ULK4	7582
Q9Y2X0	7582
P24863	7583
P49336	7583
Q93074	7583
Q9UHV7	7583
P24863	7584
P49336	7584
Q93074	7584
P24863	7585
P49336	7585
Q9UHV7	7585
P03372	7586
Q12778	7586
O43524	7587
P05067	7587
P05067	7588
Q12778	7588
P05067	7589
P98177	7589
Q5SV06	7592
Q62193	7592
Q9D513	7592
P46734	7593
Q12802	7593
Q16512	7593
Q16539	7593
Q9NYL2	7593
P11387	7595
P38159	7595
Q86V81	7595
Q99459	7595
Q9UMS4	7595
Q52LJ0	7596
Q8IWT0	7596
Q92499	7596
Q9BVC5	7596
Q9Y224	7596
Q9Y3I0	7596
P15884	7597
P35222	7597
Q13761	7597
P03372	7598
P21796	7598
Q03135	7598
P19785	7599
P49817	7599
Q60932	7599
P45481	7604
Q01147	7604
Q60972	7604
Q96IF1	7607
Q9NRM7	7607
M0R5P8	7608
P31016	7608
Q8K4Y5	7608
P00813	7609
P27487	7609
P29274	7609
B2GV15	7610
P11960	7610
P35738	7610
P50481	7611
P61372	7611
Q62219	7611
O43294	7612
P61371	7612
Q9UBR4	7612
P40763	7613
P61371	7613
Q9UBR4	7613
P40337	7614
Q9GZT9	7614
Q9UGP4	7614
P53668	7615
Q3UU96	7615
Q9QUI1	7615
P63000	7616
Q13153	7616
Q9Y2I1	7616
P53667	7617
P63104	7617
Q8WYL5	7617
P49257	7619
Q8NI22	7619
P46937	7620
Q9UKN5	7620
P63151	7621
P67775	7621
Q00613	7621
Q5VY09	7621
P09874	7622
Q00613	7622
Q7Z2W4	7622
P11142	7623
Q9NZL4	7623
Q9UNE7	7623
P11142	7624
Q99933	7624
Q9UNE7	7624
O14879	7625
P09913	7625
P09914	7625
O75534	7626
P11940	7626
Q9NZI8	7626
O43257	7627
O95619	7627
O96019	7627
P0C0S5	7627
P12956	7627
P13010	7627
P62805	7627
P62807	7627
P68431	7627
P78527	7627
Q15014	7627
Q15906	7627
Q52LR7	7627
Q6ZRS2	7627
Q92993	7627
Q96L91	7627
Q96P70	7627
Q9BTT0	7627
Q9H0E9	7627
Q9H2F5	7627
Q9NPF5	7627
Q9NV56	7627
Q9NXR8	7627
Q9UBU8	7627
Q9Y230	7627
Q9Y265	7627
Q9Y4A5	7627
A0A0D9RU37	7628
A0A0D9S5C2	7628
O15357	7628
P58681	7629
Q8VCW4	7629
O08992	7630
P58681	7630
Q8VCW4	7630
O15503	7631
Q8WU17	7631
P53992	7632
P97260	7632
Q01405	7632
Q9QVY3	7632
O15503	7633
P97260	7633
Q12772	7633
A0A8C2QKB6	7634
Q8CFA6	7634
A0A8C2QKB6	7635
Q8CFA5	7635
A0A8C2N386	7636
A0A8C2QKB6	7636
Q8CFA6	7636
O95264	7637
P46098	7637
P46098	7638
Q8WXA8	7638
P46098	7639
Q70Z44	7639
A5X5Y0	7640
P46098	7640
O89019	7641
P15116	7641
P26231	7641
Q02248	7641
Q02257	7641
O89019	7642
Q02248	7642
A0A0D9RIQ2	7644
A0A0D9RX17	7644
A0A0D9SCM7	7644
P59768	7645
P62873	7645
Q14185	7645
Q96JJ3	7645
Q96PE1	7645
A0A0D9RBZ6	7646
A0A0D9RQJ4	7646
A0A0D9RRD8	7646
A0A0D9RSN6	7646
A0A0D9S8W7	7646
P57680	7647
Q6PCQ0	7647
Q8K1G2	7647
Q8VDY4	7647
P57680	7648
Q8K1G2	7648
P56726	7649
P57680	7649
Q8K1G2	7649
P11142	7650
P34931	7650
Q16566	7650
Q9H095	7650
P51617	7651
Q96FA3	7651
Q99836	7651
Q9NWZ3	7651
Q9Y4K3	7651
O43187	7652
Q99836	7652
Q9NWZ3	7652
O35652	7653
P61372	7653
Q86U70	7653
P61372	7654
Q63934	7654
P53990	7655
Q7LBR1	7655
Q9Y6W3	7655
Q9HCS7	7656
Q9ULR0	7656
Q9UMS4	7656
O60306	7657
Q96NB3	7657
Q9HCS7	7657
Q9ULR0	7657
Q9UMS4	7657
Q9UNP9	7657
Q15366	7658
Q7Z434	7658
Q96J02	7658
O43318	7659
Q96J02	7659
Q9BT67	7659
P68037	7660
Q8C863	7660
Q8R0W6	7660
P05107	7661
P11215	7661
Q8N6Q3	7661
A6ND01	7662
Q8IYV9	7662
P41227	7663
Q9BXJ9	7663
Q9NX55	7663
O14745	7664
P15311	7664
P26038	7664
P35241	7664
Q9NWQ8	7664
Q6KC79	7665
Q9Y6X3	7665
Q12933	7666
Q92844	7666
Q9UHD2	7666
Q14457	7667
Q6ZNE5	7667
Q8NEB9	7667
Q96F24	7667
Q99570	7667
P70372	7668
Q3UPW2	7668
Q80XI3	7668
Q9JMB7	7668
P10599	7669
Q99683	7669
P31323	7670
Q7Z4T9	7670
Q92667	7670
Q99417	7670
Q9P1Y5	7671
Q9UPN3	7671
O60673	7672
P49005	7672
Q15054	7672
Q9UI95	7672
P29322	7673
Q6ZS11	7673
Q92625	7673
A0A0D9R7H9	7674
A0A0D9RH82	7674
P07147	7675
P11344	7675
P14679	7676
P51810	7676
Q8C0V1	7677
Q9D494	7677
Q9D992	7677
A2AIV8	7678
Q2TBA3	7678
Q9Z0H7	7678
O95999	7679
Q9BXL6	7679
Q9UDY8	7679
Q99470	7680
Q9UBS4	7680
Q9HCN8	7681
Q9UBS4	7681
D3ZW27	7682
P97615	7682
D3ZW27	7683
Q5M7W1	7683
P11232	7684
Q5M7W1	7684
O75460	7685
Q12933	7685
Q99683	7685
P68036	7686
Q96J02	7686
Q9BT67	7686
Q96J02	7687
Q9NQC7	7687
Q3UKC1	7688
Q60769	7688
Q8C863	7688
Q9QYK7	7688
Q05144	7689
Q62073	7689
Q69ZI1	7689
Q8CE90	7689
Q91Y86	7689
Q9WTU6	7689
Q9WVI9	7689
P63001	7690
Q69ZI1	7690
Q80XI6	7690
Q8CE90	7690
Q91Y86	7690
Q9WVI9	7690
P97433	7691
Q91Y86	7691
Q9UQF2	7691
P04792	7692
P31749	7692
P49137	7692
Q16539	7692
P31749	7693
P49137	7693
Q16539	7693
Q16539	7694
Q16644	7694
P00172	7695
P0C2C3	7695
P83686	7695
P12004	7696
P33993	7696
P49736	7696
Q7Z2Z1	7696
Q9NYP3	7696
Q9NXL9	7697
Q9UJA3	7697
O60934	7698
P49959	7698
Q92878	7698
Q9NXL9	7698
Q9UJA3	7698
O95347	7699
P42695	7699
Q15554	7699
Q6IBW4	7699
Q86XI2	7699
Q8NEM0	7699
Q9NTJ3	7699
Q9NYB0	7699
Q96EZ8	7700
Q9NXR1	7700
P02340	7701
P23804	7701
Q99MK9	7701
O15151	7702
P04637	7702
Q00987	7702
P04637	7703
Q00987	7703
Q9NZC7	7703
Q6PDM4	7704
Q8BRM6	7704
Q9CWH4	7704
O00470	7705
P09016	7705
P40424	7705
O00470	7706
P28356	7706
P40424	7706
O00470	7707
P28358	7707
P40424	7707
P40424	7708
P55347	7708
O35984	7709
O70477	7709
O70477	7710
P14653	7710
P41778	7710
O35984	7711
P09632	7711
P97367	7711
O35317	7712
P09632	7712
P97367	7712
O35984	7713
P09632	7713
O35317	7714
P09632	7714
O35984	7715
P97367	7715
O35317	7716
P97367	7716
P63015	7717
P97367	7717
P09631	7718
P41778	7718
P31310	7719
P41778	7719
P31314	7720
Q02962	7720
Q99502	7720
P21728	7721
P30542	7721
O75899	7722
Q9UBS5	7722
O88871	7723
P23385	7723
Q9Z0U4	7723
O75899	7724
Q13255	7724
Q9UBS5	7724
P14416	7725
P21554	7725
P14416	7726
P29274	7726
P32245	7727
P48145	7727
P41968	7728
Q92847	7728
P14416	7729
P21554	7729
P29274	7729
P21554	7730
P29274	7730
P20272	7732
P30543	7732
P29274	7733
P41594	7733
P30543	7735
P31424	7735
Q8NEZ3	7738
Q96RY7	7738
Q9HBG6	7738
O75386	7739
Q8NEZ3	7739
Q96RY7	7739
Q9HBG6	7739
Q7Z4L5	7740
Q96FT9	7740
Q9P2L0	7740
P41968	7741
Q01726	7741
P36873	7744
P62136	7744
P62140	7744
P62873	7744
P28223	7747
P28335	7747
Q01718	7748
Q8TCY5	7748
P32241	7749
P41587	7749
P32241	7750
P47872	7750
P41587	7751
P47872	7751
P61168	7752
Q99P50	7752
P34972	7754
Q13501	7754
P01106	7755
P46937	7755
P18901	7756
P61169	7756
O60894	7758
P32241	7758
O60896	7759
P32241	7759
O60895	7760
P32241	7760
O60895	7761
Q03431	7761
O60896	7762
P49190	7762
O60895	7763
P47871	7763
O60895	7764
P34998	7764
O60894	7765
P41587	7765
O60895	7766
P41587	7766
O60896	7767
P41587	7767
P35346	7768
Q92847-1	7768
P04201	7773
P30556	7773
P06804	7774
P25118	7774
P06804	7775
P25119	7775
Q01102	7776
Q62170	7776
P29533	7777
Q00651	7777
P31750	7778
P63330	7778
P10276	7779
P29373	7779
P30281	7779
P03372	7780
Q09472	7780
Q15596	7780
Q96A33	7781
Q9Y284	7781
P23198	7782
Q6PDQ2	7782
Q9Z103	7782
P83917	7783
Q6PDQ2	7783
Q9Z103	7783
O76064	7784
P54252	7784
P55072	7784
Q8TAT6	7784
Q92890	7784
O70546	7785
P22361	7785
Q6ZRQ5	7786
Q96HA7	7786
P15172	7787
Q14135	7787
Q15561	7787
Q12888	7788
Q5UIP0	7788
Q86V20	7788
Q9UI95	7788
P61764	7789
Q16623	7789
P26361	7790
Q01341	7790
O76031	7791
P13196	7791
Q16740	7791
P08581	7792
P30530	7792
Q14185	7792
Q96JJ3	7792
O60271	7793
P53350	7793
P85037	7793
O60271	7794
P53350	7794
Q01167	7794
Q01726	7795
P07550	7798
P34995	7798
Q60755	7799
Q62053	7799
P21731	7802
P43119	7802
P29274	7803
Q8NHY3	7803
O70443	7804
Q9QZB0	7804
P32121	7805
P59768	7805
P62873	7805
Q03431	7805
Q05655	7806
Q13163	7806
Q13501	7806
P55199	7807
Q4G0J3	7807
Q659A1	7807
Q7L2J0	7807
Q8N5P1	7807
Q9Y2F5	7807
Q15007	7808
Q86U44	7808
Q9HCE5	7808
Q15007	7809
Q5T200	7809
Q69YN4	7809
Q75N03	7809
Q86U44	7809
Q9HCE5	7809
P55258	7810
Q3TN34	7810
Q3TN34	7811
Q9DD03	7811
Q13547	7812
Q8N108	7812
Q8N344	7812
Q92769	7812
O95785	7813
Q13127	7813
Q13547	7813
Q15047	7813
Q8N108	7813
Q92769	7813
Q96KQ7	7813
Q9H9B1	7813
Q9Y232	7813
P25205	7814
P33991	7814
P33992	7814
P33993	7814
P49736	7814
Q09028	7814
Q13111	7814
Q13112	7814
Q14566	7814
Q15047	7814
Q15910	7814
Q96KQ7	7814
Q9Y232	7814
O70260	7815
O88368	7815
G1SIK3	7816
G1TWE2	7816
G1U0K0	7816
Q969V6	7817
Q9UBL3	7817
D3ZEI4	7818
D4ABB2	7818
P35525	7818
Q13546	7819
Q8NB16	7819
Q96HS1	7819
Q9Y572	7819
P35226	7820
P42568	7820
Q06587	7820
Q9HC52	7820
A2AM29	7821
Q6XZL8	7821
Q9P289	7822
Q9Y3A3	7822
Q13188	7823
Q15208	7823
Q9H8S9	7823
P86791	7825
Q7L1V2	7825
Q86VX9	7825
Q96DM3	7825
O75110	7826
Q7Z3U7	7826
Q9Y3R5	7826
P00829	7827
P00847	7827
P02721	7827
P03929	7827
P05630	7827
P05631	7827
P05632	7827
P13619	7827
P13620	7827
P13621	7827
P14790	7827
P19483	7827
P32876	7827
Q00361	7827
Q28851	7827
Q28852	7827
Q3ZBI7	7827
P63030	7828
Q9D023	7828
O88952	7829
Q62108	7829
Q6P7F1	7829
P35240	7830
Q4VCS5	7830
Q8N3R9	7830
Q8NI35	7830
O14807	7831
P62136	7831
Q9UQ13	7831
O14807	7832
P62140	7832
Q9UQ13	7832
O14807	7833
Q14160	7833
Q9UQ13	7833
P00749	7834
Q03405	7834
Q9UBG0	7834
O60934	7835
P49959	7835
Q6NTE8	7835
Q92878	7835
Q08379	7836
Q9BUL8	7836
Q9P289	7836
O60293	7837
P42285	7837
P15941	7838
Q04206	7838
P15941	7839
Q96B97	7839
P15941	7840
P62993	7840
Q07889	7840
Q96AY2	7841
Q96NY9	7841
Q61006	7842
Q8VI56	7842
Q18PE0	7843
Q61006	7843
Q08999	7844
Q09028	7844
Q14186	7844
Q16254	7844
Q52LA3	7844
Q5TKA1	7844
Q6MZP7	7844
Q96GY3	7844
P10244	7845
Q52LA3	7845
Q5TKA1	7845
Q6MZP7	7845
Q96GY3	7845
O75592	7846
P63208	7846
Q8K3B1	7846
O00206	7847
P58753	7847
Q99836	7847
P97480	7848
Q60698	7848
Q62231	7848
P97479	7849
Q8K3I4	7849
Q9ERI2	7849
P08113	7850
P20029	7850
Q9D8I1	7850
P30260	7851
Q13042	7851
Q96DE5	7851
Q9H1A4	7851
Q9UJX2	7851
Q9UJX3	7851
Q9UJX4	7851
Q9UJX5	7851
Q9UJX6	7851
P41227	7853
Q6N069	7853
P41227	7854
Q9BXJ9	7854
Q9GZZ1	7854
Q147X3	7855
Q5VZE5	7855
Q9BRA0	7855
P61599	7856
Q14CX7	7856
P15382	7857
Q5XXA6	7857
Q5XXA6	7858
Q9UJ90	7858
Q68E01	7859
Q96AH0	7859
Q9NRY2	7859
Q68E01	7860
Q9BQ15	7860
Q9NRY2	7860
P20290	7861
Q13765	7861
Q8IZF0	7862
Q8N2C7	7862
Q9P2D8	7862
A2RRP1	7863
O43264	7863
Q6NUQ1	7863
Q09161	7864
Q53F19	7864
Q15155	7865
Q969V3	7865
Q9BVK8	7865
Q9BT67	7866
Q9NV92	7866
O43822	7867
Q96PY6	7867
Q9P0W8	7867
P14780	7868
Q99519	7868
Q9NYK1	7868
O95900	7870
Q6P087	7870
Q96CM3	7870
Q96I51	7870
Q9NPE2	7870
Q9NYY8	7870
Q12800	7871
Q86UQ8	7871
Q9HD34	7872
Q9Y697	7872
O95278	7873
Q6VVB1	7873
O60832	7874
Q9NPE3	7874
Q9NX24	7874
Q9NY12	7874
O14965	7875
Q8N4C6	7875
Q9H7T9	7875
Q15831	7876
Q9Y2I1	7876
A0A0D9QZC2	7877
Q13153	7877
Q80TM9	7877
P29466	7879
Q14790	7879
Q96P20	7879
Q9NPP4	7879
Q9ULZ3	7879
Q08211	7880
Q7RTR0	7880
Q9ULZ3	7880
O14980	7881
P62826	7881
Q96D46	7881
P14923	7882
P15531	7882
P35613	7882
P14174	7883
P15531	7883
P15531	7884
P26583	7884
P27695	7884
P39687	7884
Q01105	7884
P29466	7885
Q9C000	7885
Q9HC29	7885
P63000	7886
Q86UR1	7886
Q8NFA2	7886
Q9Y5S8	7886
P29466	7887
P59044	7887
Q9ULZ3	7887
P29466	7888
Q8WX94	7888
Q9ULZ3	7888
O14862	7889
P29466	7889
Q9ULZ3	7889
O43187	7890
P01112	7890
P51617	7890
Q9Y4K3	7890
A0A1U7QLU2	7891
A0A1U7QU48	7891
O14862	7892
Q14790	7892
Q9ULZ3	7892
O95786	7893
Q9ULZ3	7893
P17676	7894
Q03112	7894
O43463	7895
Q03112	7895
Q03112	7896
Q96KQ7	7896
P29466	7897
Q16666	7897
Q9ULZ3	7897
P14598	7898
P19878	7898
Q15080	7898
P04839	7899
P13498	7899
P14598	7899
P19878	7899
P29466	7900
Q8TDX7	7900
Q96P20	7900
Q9ULZ3	7900
Q86TI2	7901
Q9C000	7901
O95999	7902
Q14790	7902
Q9H257	7902
Q9UDY8	7902
Q9ULZ3	7902
Q14790	7903
Q9UDY8	7903
Q9ULZ3	7903
P46940	7904
Q7RTR2	7904
P29466	7905
Q13075	7905
Q9NPP4	7905
Q64287	7906
Q8R4B8	7906
O35286	7907
Q91WS2	7907
P29466	7909
P59046	7909
Q9ULZ3	7909
O95816	7910
P54652	7910
Q86W24	7910
P04839	7911
P13498	7911
P14598	7911
P19878	7911
P63000	7911
Q15080	7911
F1N4J1	7912
Q08E02	7912
Q9TTF0	7912
Q9XSK0	7912
Q13285	7913
Q15233	7913
P23246	7914
Q15233	7914
P23246	7915
Q13285	7915
Q15233	7915
O00482	7916
Q07869	7916
Q12906	7916
Q99873	7916
P33242	7917
Q8VIJ6	7917
Q99K48	7917
P45448	7918
Q8VIJ6	7918
Q99K48	7918
O00482	7919
Q12906	7919
Q8NC51	7919
P17936	7920
P23246	7920
Q15233	7920
Q9D687	7921
Q9ESG4	7921
O88576	7922
Q9ESG4	7922
Q8VDB9	7923
Q9ESG4	7923
O15393	7924
Q9BYF1	7924
Q695T7	7925
Q9BYF1	7925
P04201	7926
P50052	7926
P30556	7927
P50052	7927
P04201	7928
P30411	7928
Q8R326	7929
Q8VIJ6	7929
Q99K48	7929
P61006	7930
Q96C24	7930
O88609	7931
Q8R326	7931
Q8VIJ6	7931
P16144	7932
P21860	7932
P23229	7932
Q02297	7932
P05106	7933
P06756	7933
P21860	7933
Q02297	7933
P09874	7934
P23246	7934
P78347	7934
O75787	7935
P00797	7935
O43660	7936
O75934	7936
Q99459	7936
